Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,21,Personal Travel,Eco,1894,1,4,1,2,2,1,2,2,5,5,5,4,4,2,0,0.0,0
Loyal Customer,15,Personal Travel,Eco,2152,4,2,4,4,3,4,5,3,1,1,3,4,3,3,1,0.0,1
Loyal Customer,47,Business travel,Business,1123,1,1,1,1,3,4,5,2,2,2,2,3,2,4,95,60.0,1
Loyal Customer,53,Business travel,Business,2274,3,1,1,1,4,2,2,3,3,3,3,2,3,3,25,33.0,0
Loyal Customer,59,Business travel,Business,3718,4,4,4,4,2,5,4,4,4,4,4,2,4,1,0,0.0,1
Loyal Customer,43,Business travel,Business,595,4,3,3,3,1,4,3,4,4,4,4,2,4,1,45,51.0,0
Loyal Customer,59,Personal Travel,Eco,2572,3,4,3,4,5,3,5,5,1,1,2,2,3,5,0,0.0,0
disloyal Customer,37,Business travel,Eco,1538,5,0,5,4,2,5,4,2,5,3,3,2,1,2,0,18.0,1
Loyal Customer,52,Business travel,Business,3556,5,5,5,5,3,4,4,3,3,3,3,3,3,3,0,0.0,1
Loyal Customer,41,Business travel,Business,1660,2,2,2,2,4,5,5,5,5,5,5,3,5,5,0,0.0,1
Loyal Customer,48,Business travel,Business,2842,1,1,1,1,3,5,4,5,5,5,5,3,5,3,15,17.0,1
Loyal Customer,43,Business travel,Business,2770,1,5,5,5,5,3,3,1,1,1,1,4,1,1,28,2.0,0
Loyal Customer,39,Business travel,Business,2168,2,2,2,2,4,5,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,72,Business travel,Business,2033,2,4,4,4,2,4,3,2,2,2,2,3,2,3,0,0.0,0
disloyal Customer,25,Business travel,Eco,1463,2,2,2,4,2,2,1,2,2,3,4,2,4,2,19,7.0,0
disloyal Customer,20,Business travel,Eco,1632,3,3,3,4,5,3,5,5,3,4,3,1,4,5,9,11.0,0
Loyal Customer,51,Business travel,Business,285,2,2,2,2,5,4,2,5,5,5,5,4,5,3,37,14.0,1
Loyal Customer,47,Business travel,Business,3388,3,3,3,3,2,5,5,4,4,4,4,3,4,3,12,5.0,1
Loyal Customer,17,Business travel,Eco,2528,5,2,2,2,5,5,4,5,5,5,3,2,5,5,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,2743,1,4,1,1,2,1,2,2,4,5,4,5,4,2,0,0.0,0
Loyal Customer,40,Business travel,Business,460,2,2,2,2,3,5,5,4,4,4,4,5,4,4,1,16.0,1
Loyal Customer,18,Business travel,Business,2951,2,2,2,2,4,4,4,4,5,3,2,1,5,4,0,0.0,1
disloyal Customer,20,Business travel,Eco,1312,4,3,4,3,3,4,3,3,3,1,4,2,3,3,0,20.0,0
Loyal Customer,25,Personal Travel,Business,2113,3,4,3,2,5,3,5,5,5,4,4,3,4,5,0,6.0,0
disloyal Customer,25,Business travel,Eco,2385,3,3,3,3,5,3,5,5,1,2,4,3,3,5,17,0.0,0
Loyal Customer,66,Personal Travel,Eco,535,1,1,1,1,5,5,4,3,3,3,3,4,3,3,0,0.0,1
disloyal Customer,48,Business travel,Business,2159,3,3,3,3,3,5,5,3,3,3,3,5,2,5,180,169.0,0
Loyal Customer,47,Business travel,Eco,2515,3,4,4,4,3,3,3,3,3,3,3,3,3,3,0,0.0,0
Loyal Customer,26,Personal Travel,Eco Plus,1737,4,2,4,4,4,4,4,4,1,3,3,3,3,4,12,2.0,1
Loyal Customer,31,Business travel,Business,1369,5,5,5,5,5,5,5,5,4,2,4,5,4,5,0,0.0,1
Loyal Customer,65,Personal Travel,Eco,2562,3,4,3,4,3,3,3,3,2,5,2,1,4,3,0,0.0,0
Loyal Customer,67,Personal Travel,Eco,593,0,0,0,3,5,3,3,5,5,1,4,3,5,5,9,7.0,1
Loyal Customer,58,Business travel,Business,3595,5,5,5,5,3,4,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,60,Personal Travel,Eco,483,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0.0,1
disloyal Customer,36,Business travel,Business,1863,4,4,4,1,3,4,5,3,4,2,3,1,3,3,0,0.0,0
disloyal Customer,26,Business travel,Business,1051,4,3,4,4,4,4,3,4,1,1,3,2,4,4,29,25.0,0
Loyal Customer,60,Business travel,Business,2337,5,5,5,5,5,5,2,5,5,5,5,1,5,4,0,17.0,1
disloyal Customer,37,Business travel,Eco,1619,2,1,2,4,1,2,1,1,1,3,3,3,4,1,48,33.0,0
Loyal Customer,35,Business travel,Eco Plus,3090,4,5,1,1,4,3,4,4,3,1,3,2,3,4,0,0.0,0
disloyal Customer,26,Business travel,Eco,2315,3,2,2,4,4,2,4,4,1,5,3,2,4,4,0,0.0,0
disloyal Customer,40,Business travel,Business,2378,4,4,4,5,5,4,1,5,5,5,5,3,5,5,0,0.0,0
Loyal Customer,53,Personal Travel,Eco,2022,3,5,3,5,3,4,4,1,1,2,2,4,2,4,152,169.0,0
Loyal Customer,50,Business travel,Business,3719,1,1,4,1,5,5,5,5,2,4,4,5,5,5,159,168.0,1
disloyal Customer,26,Business travel,Business,1180,2,5,2,3,3,2,3,3,3,2,5,5,4,3,0,0.0,0
Loyal Customer,33,Business travel,Business,1014,3,4,3,3,5,5,5,5,5,5,5,3,5,5,0,0.0,1
disloyal Customer,24,Business travel,Eco,2372,5,5,5,4,2,5,5,2,4,4,5,3,4,2,13,18.0,1
Loyal Customer,57,Business travel,Business,2667,4,2,2,2,3,3,4,4,4,4,4,4,4,4,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,2207,3,4,3,3,5,3,5,5,5,5,5,3,4,5,0,0.0,0
Loyal Customer,37,Business travel,Business,234,4,5,5,5,1,4,3,3,3,3,4,1,3,3,72,65.0,0
Loyal Customer,64,Personal Travel,Eco,1445,4,5,4,3,4,5,4,3,3,4,3,3,3,3,8,0.0,0
Loyal Customer,32,Personal Travel,Eco,1554,3,1,4,3,2,4,3,2,1,1,4,2,4,2,0,6.0,0
Loyal Customer,40,Personal Travel,Eco,3119,3,3,2,3,3,2,3,3,1,4,3,2,5,3,0,0.0,1
disloyal Customer,12,Business travel,Eco,1685,3,2,3,3,1,3,1,1,2,4,3,2,4,1,0,0.0,0
Loyal Customer,47,Personal Travel,Eco,582,2,2,2,2,4,4,4,5,5,5,4,3,5,5,0,8.0,1
Loyal Customer,32,Business travel,Business,1725,3,3,3,3,5,5,5,5,3,4,5,5,4,5,0,0.0,1
Loyal Customer,62,Personal Travel,Eco,2975,3,5,3,4,5,3,5,5,2,4,5,4,2,5,0,0.0,0
disloyal Customer,16,Business travel,Eco,3039,5,5,5,5,4,5,4,4,4,1,3,1,5,4,0,0.0,1
Loyal Customer,58,Business travel,Eco,1118,4,4,4,4,4,4,4,4,3,2,5,5,1,4,54,53.0,1
Loyal Customer,19,Personal Travel,Eco,1504,4,4,4,4,3,4,3,3,5,2,5,5,5,3,1,0.0,0
Loyal Customer,44,Business travel,Business,900,3,3,3,3,3,5,5,2,2,2,2,5,2,3,0,0.0,1
Loyal Customer,53,Business travel,Eco,1863,4,2,2,2,4,4,4,4,1,3,4,1,3,4,0,0.0,0
Loyal Customer,41,Personal Travel,Eco,1500,4,1,2,2,3,2,3,3,4,3,2,3,2,3,8,0.0,1
disloyal Customer,28,Business travel,Business,2578,4,4,4,2,4,4,4,4,4,4,5,3,4,4,0,0.0,1
Loyal Customer,60,Personal Travel,Eco,3075,1,4,1,3,3,1,3,3,3,3,5,4,5,3,0,0.0,0
Loyal Customer,49,Business travel,Business,244,5,5,5,5,2,5,5,5,5,5,4,4,5,4,0,0.0,1
Loyal Customer,47,Personal Travel,Eco,3670,1,4,1,1,1,1,1,1,3,1,5,1,5,1,1,0.0,0
Loyal Customer,28,Personal Travel,Eco,2237,2,2,2,2,5,5,4,4,4,4,4,3,4,4,34,30.0,1
Loyal Customer,32,Business travel,Business,3455,0,5,1,3,5,5,5,5,2,2,2,4,1,5,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2471,3,4,3,4,5,3,5,5,3,5,3,4,5,5,0,5.0,0
disloyal Customer,38,Business travel,Eco,1388,1,1,1,4,4,1,4,4,2,2,4,4,4,4,19,12.0,0
Loyal Customer,57,Business travel,Eco,92,4,2,2,2,4,5,1,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,42,Business travel,Business,2928,4,4,4,4,1,2,2,5,5,5,5,1,5,5,0,0.0,1
Loyal Customer,29,Business travel,Business,5469,1,2,3,2,1,1,1,1,4,5,3,2,3,1,56,53.0,0
Loyal Customer,36,Business travel,Business,530,3,3,3,3,2,4,5,5,5,4,5,4,5,5,0,0.0,1
Loyal Customer,58,Business travel,Business,3340,3,3,3,3,2,5,5,5,5,5,5,3,5,3,63,61.0,1
disloyal Customer,22,Business travel,Eco,2173,4,4,4,4,5,4,3,5,5,4,1,5,2,5,21,4.0,0
Loyal Customer,68,Business travel,Business,2735,1,1,3,1,2,2,4,2,2,2,2,1,2,2,0,0.0,1
Loyal Customer,46,Personal Travel,Eco Plus,1745,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0.0,0
Loyal Customer,12,Personal Travel,Eco,3316,3,4,3,3,4,3,4,4,1,4,4,5,3,4,0,8.0,0
Loyal Customer,36,Personal Travel,Eco Plus,1871,3,3,3,5,1,3,1,1,3,4,1,2,1,1,0,0.0,0
Loyal Customer,60,Business travel,Business,2195,0,0,0,2,4,4,4,5,5,5,5,4,5,4,0,0.0,1
Loyal Customer,65,Personal Travel,Eco,1118,5,5,5,5,5,5,5,5,1,1,5,1,1,5,0,0.0,1
Loyal Customer,54,Business travel,Business,290,4,4,4,4,3,4,4,5,5,5,5,4,5,4,112,119.0,1
Loyal Customer,33,Personal Travel,Eco,1870,2,4,2,1,3,2,3,3,5,5,4,4,4,3,36,21.0,0
Loyal Customer,35,Personal Travel,Eco,2038,4,4,4,3,1,4,1,1,4,4,4,3,4,1,0,0.0,0
Loyal Customer,24,Personal Travel,Eco,1534,2,3,2,4,4,2,4,4,4,2,4,4,3,4,17,5.0,0
Loyal Customer,59,Business travel,Business,2151,4,4,4,4,3,4,5,4,4,4,4,3,4,4,1,0.0,1
disloyal Customer,37,Business travel,Eco,1357,1,5,1,3,5,1,1,5,4,2,4,4,5,5,0,0.0,0
Loyal Customer,67,Personal Travel,Eco,2001,1,5,1,5,5,1,5,5,3,3,4,5,5,5,1,3.0,0
disloyal Customer,20,Business travel,Eco,2129,1,0,1,4,5,1,5,5,1,3,2,1,2,5,4,0.0,0
disloyal Customer,14,Business travel,Eco,2336,3,2,2,1,1,2,1,1,5,3,5,3,4,1,12,0.0,0
Loyal Customer,7,Personal Travel,Eco,1558,4,1,4,2,1,2,2,5,5,4,5,2,5,2,29,31.0,1
Loyal Customer,36,Business travel,Business,1568,2,2,4,2,1,4,4,2,2,2,2,1,2,4,0,0.0,0
Loyal Customer,45,Business travel,Business,2310,4,4,4,4,4,1,1,5,5,5,5,3,5,4,0,0.0,1
Loyal Customer,26,Personal Travel,Business,3246,3,5,3,5,1,3,1,1,5,5,5,5,1,1,0,0.0,0
Loyal Customer,60,Business travel,Business,2004,1,4,4,4,4,3,3,1,1,1,1,1,1,2,20,10.0,0
Loyal Customer,52,Personal Travel,Eco,887,3,3,3,3,3,3,4,4,4,4,4,5,4,3,5,7.0,1
Loyal Customer,31,Business travel,Business,2325,3,5,5,5,3,3,3,3,2,2,3,4,2,3,0,0.0,0
Loyal Customer,38,Business travel,Eco,1114,5,3,3,3,5,5,5,5,2,3,2,4,5,5,0,0.0,1
Loyal Customer,57,Business travel,Business,3884,3,3,3,3,5,4,4,5,5,5,4,3,5,5,0,14.0,1
Loyal Customer,27,Business travel,Business,985,4,4,4,4,5,5,5,5,2,2,3,3,4,5,0,0.0,1
Loyal Customer,33,Business travel,Business,3702,5,5,5,5,5,5,4,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,29,Business travel,Business,1139,0,4,0,4,2,3,3,2,3,5,4,4,3,2,0,0.0,1
disloyal Customer,24,Business travel,Eco,1442,4,4,4,4,4,4,4,4,2,5,3,3,4,4,52,62.0,0
Loyal Customer,43,Business travel,Business,353,2,2,2,2,3,5,4,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,52,Personal Travel,Business,772,4,4,4,4,3,4,4,5,5,5,5,3,5,2,32,26.0,1
Loyal Customer,26,Personal Travel,Business,1324,2,4,2,2,3,2,3,3,1,4,1,4,4,3,8,8.0,0
Loyal Customer,30,Business travel,Business,4135,1,1,1,1,5,4,5,5,5,1,4,1,5,5,0,0.0,1
Loyal Customer,58,Business travel,Business,1552,3,3,3,3,3,4,5,4,4,4,4,5,4,3,5,0.0,1
Loyal Customer,28,Personal Travel,Eco,2870,0,0,0,4,5,4,5,3,3,3,5,5,3,3,0,0.0,1
disloyal Customer,26,Business travel,Eco,1599,2,2,2,4,2,2,2,2,3,5,3,2,3,2,0,0.0,0
Loyal Customer,24,Personal Travel,Eco,2114,5,5,5,3,4,5,2,4,4,2,5,3,4,4,0,0.0,1
Loyal Customer,48,Business travel,Business,970,4,4,3,4,4,5,5,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,49,Business travel,Business,2229,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,45,Business travel,Eco Plus,3060,4,3,3,3,4,4,4,4,3,1,5,4,2,4,156,161.0,1
Loyal Customer,44,Business travel,Business,1257,1,1,1,1,3,4,4,4,4,4,4,5,4,4,8,0.0,1
Loyal Customer,50,Business travel,Business,678,1,1,1,1,4,1,1,3,3,4,3,4,3,1,0,8.0,1
Loyal Customer,45,Personal Travel,Eco,1607,1,3,1,4,4,1,4,4,3,3,3,5,5,4,116,86.0,0
Loyal Customer,52,Business travel,Business,2914,5,5,5,5,2,1,2,4,4,4,3,3,4,4,0,0.0,1
Loyal Customer,51,Business travel,Eco,2539,5,1,5,1,5,5,5,2,3,5,3,5,3,5,0,7.0,1
disloyal Customer,24,Business travel,Business,1929,4,0,4,5,2,4,2,2,4,3,5,4,4,2,26,4.0,1
Loyal Customer,57,Personal Travel,Business,1033,2,2,2,2,3,2,4,4,4,4,5,4,4,3,82,67.0,1
Loyal Customer,41,Business travel,Business,3274,5,5,3,5,5,4,4,5,5,5,5,2,5,5,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,2976,2,2,4,2,4,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,42,Personal Travel,Eco,490,5,5,5,5,5,4,4,1,1,2,1,4,1,3,0,0.0,1
Loyal Customer,53,Personal Travel,Eco,1821,3,4,3,4,5,3,3,5,4,5,5,5,5,5,45,56.0,0
Loyal Customer,59,Personal Travel,Eco,79,1,1,1,1,3,4,4,5,5,5,5,4,5,5,0,0.0,1
disloyal Customer,38,Business travel,Eco,1734,3,2,3,4,4,3,4,4,2,2,4,1,4,4,0,0.0,0
Loyal Customer,45,Personal Travel,Eco,277,4,5,0,2,4,4,5,3,3,0,3,3,3,4,0,0.0,0
Loyal Customer,17,Personal Travel,Business,2345,2,5,2,4,1,2,1,1,3,4,4,4,4,1,67,64.0,0
Loyal Customer,64,Personal Travel,Eco,2417,2,4,2,1,1,2,1,1,5,1,3,3,1,1,0,0.0,0
Loyal Customer,43,Business travel,Business,2508,2,2,2,2,5,4,4,5,5,5,5,4,5,5,0,0.0,1
Loyal Customer,55,Business travel,Business,2909,2,2,2,2,3,5,5,4,4,4,4,5,4,3,4,1.0,1
Loyal Customer,22,Personal Travel,Eco,1710,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,0.0,1
Loyal Customer,17,Personal Travel,Eco,1865,2,2,2,2,4,5,5,4,4,4,4,4,4,5,1,39.0,1
Loyal Customer,62,Business travel,Business,2921,2,2,2,2,2,3,4,2,2,2,2,1,2,3,0,0.0,0
Loyal Customer,46,Business travel,Business,484,1,1,1,1,4,1,4,5,5,5,5,5,5,3,0,0.0,1
disloyal Customer,20,Business travel,Eco,1325,4,3,5,3,4,5,4,4,1,1,4,4,4,4,0,0.0,0
Loyal Customer,59,Business travel,Business,2274,2,2,2,2,3,5,5,4,4,4,5,3,4,5,0,0.0,1
Loyal Customer,42,Business travel,Business,1566,4,4,4,4,4,5,5,4,4,4,4,5,4,5,3,0.0,1
Loyal Customer,23,Personal Travel,Eco,978,1,4,1,3,5,1,3,5,2,4,3,4,3,5,0,9.0,0
Loyal Customer,42,Personal Travel,Eco,1823,1,1,0,3,1,0,1,1,1,2,3,4,4,1,0,5.0,0
Loyal Customer,54,Business travel,Business,3480,5,2,5,5,5,5,3,5,5,5,5,2,5,2,10,43.0,1
Loyal Customer,40,Personal Travel,Eco Plus,2546,1,1,1,2,5,1,5,5,1,1,2,4,3,5,20,18.0,0
Loyal Customer,48,Business travel,Eco,2908,5,2,2,2,5,3,3,2,5,5,5,3,4,3,410,397.0,1
disloyal Customer,25,Business travel,Eco,2445,2,4,2,3,4,2,1,4,5,5,4,1,4,4,0,0.0,0
disloyal Customer,22,Business travel,Eco,1575,1,2,1,3,4,1,4,4,2,1,4,1,3,4,0,0.0,0
Loyal Customer,36,Business travel,Business,2974,0,0,0,4,3,4,5,5,5,5,5,5,5,4,0,3.0,1
Loyal Customer,60,Personal Travel,Eco,2360,3,1,3,4,3,3,3,3,2,1,3,1,4,3,3,0.0,0
Loyal Customer,50,Personal Travel,Business,102,4,4,0,3,3,4,4,3,3,0,3,4,3,4,0,3.0,1
disloyal Customer,23,Business travel,Eco,3692,2,2,2,2,3,2,2,3,4,2,4,4,4,3,0,0.0,0
Loyal Customer,34,Business travel,Business,2813,1,1,1,1,2,5,5,4,4,4,4,5,4,3,1,0.0,1
Loyal Customer,70,Personal Travel,Eco,1135,5,5,5,5,3,4,5,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,60,Business travel,Business,2199,3,3,3,3,5,5,5,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,52,Business travel,Business,3297,2,2,1,2,4,5,4,5,5,5,5,4,5,3,0,0.0,1
disloyal Customer,27,Business travel,Business,2905,4,4,4,1,1,4,1,1,3,4,4,4,4,1,0,0.0,1
Loyal Customer,48,Business travel,Business,2964,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,28,Business travel,Business,1539,2,2,2,2,5,5,5,5,2,3,1,2,5,5,0,0.0,1
Loyal Customer,22,Business travel,Business,2055,4,4,4,4,5,5,5,5,5,5,4,3,4,5,12,3.0,1
disloyal Customer,26,Business travel,Business,1147,2,4,3,2,5,3,1,5,3,4,5,5,5,5,0,1.0,0
disloyal Customer,23,Business travel,Eco,1867,4,0,4,1,5,4,5,5,5,2,4,5,5,5,0,0.0,1
Loyal Customer,41,Business travel,Business,4489,3,3,3,3,5,5,5,5,1,3,1,5,1,5,186,209.0,1
Loyal Customer,38,Business travel,Business,2391,1,3,3,3,1,1,1,4,2,3,4,1,2,1,2,37.0,0
disloyal Customer,19,Business travel,Business,1487,4,0,4,3,5,4,5,5,3,5,4,4,5,5,14,0.0,1
Loyal Customer,35,Business travel,Business,1734,1,1,1,1,4,5,4,4,4,4,4,4,4,4,0,0.0,1
disloyal Customer,50,Business travel,Business,1473,2,2,2,4,4,2,4,4,4,2,4,3,4,4,0,0.0,0
Loyal Customer,27,Business travel,Business,2882,5,5,5,5,4,3,4,4,5,3,4,3,4,4,0,45.0,1
Loyal Customer,30,Business travel,Business,4824,1,1,1,1,5,5,5,5,1,3,3,1,2,5,13,3.0,1
Loyal Customer,46,Personal Travel,Eco,293,4,4,4,3,4,4,4,5,5,4,5,4,5,4,0,0.0,1
disloyal Customer,47,Business travel,Eco,1220,4,4,4,2,4,4,4,4,4,2,4,3,1,4,0,0.0,1
Loyal Customer,23,Business travel,Business,3289,2,2,2,2,4,4,4,4,4,3,4,3,4,4,0,0.0,1
Loyal Customer,29,Business travel,Eco Plus,3686,3,1,1,1,3,3,3,3,1,4,2,3,3,3,6,0.0,0
disloyal Customer,79,Business travel,Eco,1556,2,2,2,3,3,2,3,3,2,2,4,2,3,3,0,0.0,0
Loyal Customer,52,Business travel,Eco,1617,2,5,3,5,2,2,2,2,3,5,4,4,4,2,0,0.0,0
Loyal Customer,62,Personal Travel,Eco,1444,3,5,3,4,2,3,2,2,3,4,2,2,1,2,16,18.0,0
disloyal Customer,66,Business travel,Eco,1427,3,3,3,2,1,3,1,1,4,4,4,2,1,1,0,0.0,0
disloyal Customer,21,Business travel,Business,2195,4,0,4,2,5,4,5,5,4,2,4,5,5,5,41,27.0,1
disloyal Customer,26,Business travel,Eco,1879,4,2,4,4,4,4,5,4,1,1,4,1,4,4,0,0.0,0
Loyal Customer,59,Business travel,Business,2928,3,3,4,3,4,5,4,4,4,4,4,3,4,5,33,26.0,1
Loyal Customer,52,Business travel,Business,2680,2,2,2,2,4,5,4,3,3,4,3,4,3,5,0,0.0,1
Loyal Customer,35,Personal Travel,Eco,1883,1,3,2,3,4,2,5,4,2,4,3,4,4,4,0,4.0,0
Loyal Customer,14,Personal Travel,Eco,1840,5,5,5,5,4,4,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,25,Personal Travel,Eco Plus,1383,2,5,2,4,1,2,1,1,5,4,5,5,5,1,19,8.0,0
Loyal Customer,47,Business travel,Business,268,4,4,4,4,3,5,5,5,5,5,5,5,5,4,0,1.0,1
Loyal Customer,39,Business travel,Business,1827,3,3,2,3,5,4,4,5,5,5,5,5,5,5,46,51.0,1
Loyal Customer,31,Personal Travel,Eco,2107,1,4,1,4,1,1,1,1,3,4,4,4,5,1,0,0.0,0
Loyal Customer,7,Personal Travel,Business,1887,4,5,4,1,3,4,3,3,5,3,5,4,4,3,0,0.0,0
Loyal Customer,14,Personal Travel,Eco,3195,3,4,3,2,3,3,3,3,3,3,3,3,5,3,18,2.0,0
Loyal Customer,46,Business travel,Business,2485,5,5,5,5,4,5,4,5,5,5,5,3,5,3,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,1516,3,5,3,3,4,3,4,4,4,5,4,3,5,4,0,0.0,0
Loyal Customer,60,Business travel,Business,2305,4,4,4,4,5,5,5,5,5,5,5,5,5,4,0,0.0,1
Loyal Customer,38,Personal Travel,Eco,2150,3,5,3,3,4,3,4,4,5,4,4,4,4,4,19,21.0,0
Loyal Customer,39,Business travel,Business,2425,1,1,5,1,5,5,4,5,5,4,5,5,5,3,26,22.0,1
Loyal Customer,46,Business travel,Business,2629,4,4,4,4,4,5,5,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,39,Business travel,Business,1932,4,4,4,4,4,4,5,4,4,4,4,4,4,3,17,1.0,1
Loyal Customer,58,Personal Travel,Business,333,1,5,1,1,3,5,4,3,3,1,3,4,3,5,0,0.0,0
Loyal Customer,37,Personal Travel,Eco,2433,2,5,2,1,4,2,4,4,5,5,4,5,4,4,0,0.0,0
Loyal Customer,35,Personal Travel,Eco,1767,1,1,1,1,5,4,5,5,5,5,5,3,5,3,27,14.0,1
Loyal Customer,43,Business travel,Eco,592,5,2,2,2,3,1,5,5,5,5,5,5,5,5,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,725,3,5,4,4,5,5,4,3,3,4,3,3,3,4,0,3.0,0
Loyal Customer,65,Personal Travel,Eco Plus,2187,3,1,1,1,3,4,3,3,2,5,3,5,4,3,0,3.0,1
Loyal Customer,20,Personal Travel,Eco Plus,1459,3,1,1,3,1,1,1,1,1,5,2,1,2,1,0,0.0,0
Loyal Customer,39,Business travel,Business,3216,4,4,2,4,5,5,4,2,2,2,2,4,2,5,25,15.0,1
Loyal Customer,59,Business travel,Business,2599,1,1,1,1,2,3,1,4,4,5,5,4,4,1,0,0.0,1
Loyal Customer,25,Personal Travel,Eco,2658,1,1,1,1,2,4,4,5,5,5,5,5,5,4,3,0.0,1
Loyal Customer,58,Business travel,Business,3480,0,0,0,3,3,4,5,2,2,2,3,4,2,4,3,0.0,1
disloyal Customer,54,Business travel,Business,2893,1,2,2,1,5,1,3,5,5,3,5,4,4,5,0,0.0,0
Loyal Customer,47,Business travel,Business,2593,4,4,4,4,4,4,4,3,5,4,4,4,3,4,0,0.0,1
Loyal Customer,49,Business travel,Business,1625,2,2,2,2,2,5,4,4,4,4,4,4,4,3,7,9.0,1
Loyal Customer,36,Business travel,Eco,1135,4,3,3,3,4,4,4,4,1,4,5,1,4,4,0,0.0,1
Loyal Customer,52,Business travel,Business,2160,1,1,1,1,2,2,4,4,4,4,4,1,4,3,28,27.0,1
Loyal Customer,22,Business travel,Business,4495,1,1,1,1,5,5,5,5,5,4,5,3,5,5,27,56.0,1
disloyal Customer,34,Business travel,Eco,2459,3,3,3,3,4,3,4,4,4,2,3,1,2,4,0,0.0,0
Loyal Customer,33,Personal Travel,Eco,2366,3,4,3,3,2,3,2,2,5,2,5,4,4,2,0,0.0,0
Loyal Customer,58,Business travel,Business,3748,4,5,3,5,3,4,3,3,3,3,4,1,3,4,90,88.0,0
Loyal Customer,42,Business travel,Eco,1930,4,3,3,3,4,4,4,4,1,1,5,1,5,4,0,0.0,1
Loyal Customer,63,Personal Travel,Eco,2373,2,4,2,4,2,2,2,2,2,2,4,4,4,2,76,,0
Loyal Customer,57,Business travel,Business,2869,5,5,5,5,2,5,5,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,57,Personal Travel,Eco,358,4,5,4,3,3,5,2,1,1,4,1,2,1,3,4,0.0,0
Loyal Customer,47,Business travel,Business,2018,1,1,1,1,4,4,5,4,4,4,4,4,4,4,0,1.0,1
Loyal Customer,48,Personal Travel,Eco,102,3,5,3,4,2,5,4,3,3,3,3,3,3,5,0,0.0,0
Loyal Customer,52,Personal Travel,Eco,1704,5,5,5,3,4,5,4,4,4,3,5,4,5,4,25,35.0,1
Loyal Customer,41,Business travel,Business,570,4,5,2,2,3,3,3,4,4,4,4,1,4,2,21,8.0,0
Loyal Customer,55,Business travel,Business,700,2,2,2,2,1,3,4,2,2,2,2,2,2,1,0,11.0,0
Loyal Customer,31,Business travel,Business,3866,3,3,3,3,2,2,2,2,3,2,5,4,5,2,3,0.0,1
Loyal Customer,36,Personal Travel,Eco Plus,2125,2,4,2,3,5,2,5,5,5,2,5,4,5,5,0,0.0,0
disloyal Customer,30,Business travel,Eco,2320,3,3,3,3,5,3,4,5,2,2,3,4,3,5,22,11.0,0
disloyal Customer,22,Business travel,Business,1275,5,0,5,3,1,5,1,1,3,2,4,3,4,1,29,30.0,1
Loyal Customer,27,Personal Travel,Business,1902,2,2,2,2,4,5,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,28,Business travel,Business,3436,3,3,3,3,4,4,4,4,3,4,3,5,4,4,14,0.0,1
Loyal Customer,25,Business travel,Business,2101,2,4,2,2,2,2,2,2,2,5,5,1,1,2,0,0.0,1
Loyal Customer,46,Business travel,Business,1803,5,5,5,5,4,4,4,4,4,4,4,3,4,5,3,0.0,1
Loyal Customer,32,Personal Travel,Eco,1615,5,4,5,2,3,5,3,3,5,3,1,2,3,3,0,0.0,1
disloyal Customer,47,Business travel,Eco Plus,1546,3,3,3,3,2,3,5,2,1,5,3,4,3,2,0,0.0,0
disloyal Customer,27,Business travel,Eco,1684,3,3,3,3,5,3,4,5,5,5,2,2,3,5,0,5.0,0
Loyal Customer,41,Business travel,Business,1213,1,1,2,1,1,5,2,4,4,4,4,2,4,2,0,0.0,1
Loyal Customer,59,Business travel,Business,3684,4,4,4,4,4,4,5,4,4,4,4,4,4,4,0,6.0,1
Loyal Customer,21,Personal Travel,Eco,1327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0.0,1
