Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
Loyal Customer,24,Personal Travel,Eco,2828,4,4,4,4,4,4,5,4,4,4,4,5,4,5,0,2.0,1
Loyal Customer,61,Personal Travel,Business,1656,3,3,3,3,5,5,5,4,4,4,4,4,4,3,10,39.0,1
Loyal Customer,57,Personal Travel,Eco,3030,2,1,2,3,3,2,1,3,3,1,3,2,4,3,0,0.0,0
Loyal Customer,27,Personal Travel,Eco,2826,2,1,2,3,2,2,5,2,3,2,3,2,4,2,0,22.0,0
Loyal Customer,64,Personal Travel,Eco,2777,2,1,2,3,1,2,1,1,4,2,4,4,3,1,0,7.0,0
Loyal Customer,7,Personal Travel,Eco,3191,2,1,2,3,1,2,1,1,1,5,2,1,2,1,58,57.0,0
Loyal Customer,41,Personal Travel,Eco,2440,3,3,3,3,3,4,5,4,4,4,4,3,4,3,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2530,2,1,2,3,5,2,5,5,1,1,4,2,3,5,0,9.0,0
Loyal Customer,34,Personal Travel,Business,1485,2,2,2,2,3,5,5,4,4,4,4,5,4,3,1,0.0,1
Loyal Customer,30,Personal Travel,Eco,2829,3,3,3,3,4,4,4,4,4,5,4,4,5,4,5,0.0,1
Loyal Customer,48,Personal Travel,Eco Plus,3152,2,1,2,3,1,2,5,1,3,3,4,1,3,1,38,40.0,0
Loyal Customer,45,Personal Travel,Business,1413,2,1,2,3,3,1,3,2,2,2,2,3,2,1,1,0.0,0
Loyal Customer,25,Personal Travel,Eco,2811,2,1,2,3,2,2,2,2,2,5,2,4,3,2,22,6.0,0
Loyal Customer,23,Personal Travel,Eco,2796,2,1,2,3,3,2,3,3,4,2,3,4,4,3,4,2.0,0
Loyal Customer,31,Personal Travel,Eco,2450,2,1,2,3,5,2,5,5,1,3,2,2,3,5,16,12.0,0
Loyal Customer,14,Personal Travel,Eco,2411,2,1,2,3,3,2,3,3,4,3,2,2,3,3,1,0.0,0
Loyal Customer,34,Personal Travel,Eco,2693,2,1,2,3,2,2,2,2,3,3,3,2,2,2,0,5.0,0
Loyal Customer,11,Personal Travel,Eco,2836,2,1,2,3,4,2,4,4,3,5,1,1,3,4,17,20.0,0
Loyal Customer,28,Personal Travel,Eco,2551,2,1,2,3,4,2,4,4,3,3,2,2,3,4,14,0.0,0
Loyal Customer,30,Personal Travel,Eco,2876,4,4,4,4,2,5,5,4,4,4,4,3,4,5,34,31.0,1
Loyal Customer,37,Personal Travel,Eco,2584,2,2,2,2,2,5,4,4,4,4,4,3,4,5,3,1.0,1
Loyal Customer,43,Personal Travel,Eco,2609,2,1,2,3,1,2,1,1,4,1,3,3,4,1,3,0.0,0
Loyal Customer,17,Personal Travel,Eco,2862,2,1,2,3,4,2,5,4,4,4,3,1,3,4,0,0.0,0
Loyal Customer,30,Personal Travel,Eco,2477,2,1,2,3,5,2,5,5,2,2,3,2,3,5,20,16.0,0
Loyal Customer,10,Personal Travel,Eco,2685,2,2,2,2,2,4,4,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,70,Personal Travel,Business,1225,2,1,2,3,3,2,2,4,4,2,4,2,4,1,0,0.0,0
Loyal Customer,56,Personal Travel,Eco,2561,2,1,2,3,5,2,5,5,3,5,3,4,4,5,30,23.0,0
Loyal Customer,7,Personal Travel,Eco,2103,2,1,2,3,4,2,4,4,1,2,3,3,2,4,0,0.0,0
Loyal Customer,15,Personal Travel,Eco,2261,2,2,2,2,2,4,4,4,4,4,4,5,4,4,57,69.0,1
Loyal Customer,48,Personal Travel,Eco,1166,3,3,3,3,4,4,4,4,3,1,3,5,2,4,0,5.0,1
Loyal Customer,54,Personal Travel,Eco,1175,3,3,3,3,4,4,4,4,5,5,4,3,5,4,46,15.0,1
Loyal Customer,67,Personal Travel,Eco,1177,5,5,3,5,5,5,5,4,4,4,4,4,4,4,2,0.0,1
Loyal Customer,65,Personal Travel,Eco,2270,2,1,2,3,3,2,3,3,2,4,3,2,3,3,0,0.0,0
Loyal Customer,66,Personal Travel,Business,1160,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,7,Personal Travel,Eco,2104,2,1,2,3,2,2,2,2,1,1,4,1,4,2,1,0.0,0
Loyal Customer,16,Personal Travel,Eco,2761,3,3,3,3,5,5,4,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,2604,2,5,2,2,3,5,4,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,15,Personal Travel,Eco,2157,2,1,2,3,5,2,1,5,2,3,2,2,4,5,0,0.0,0
Loyal Customer,59,Personal Travel,Eco,2321,2,1,2,3,2,2,2,2,1,4,2,3,2,2,67,53.0,0
Loyal Customer,36,Personal Travel,Eco,2296,2,1,2,3,2,2,2,2,1,5,3,2,3,2,0,0.0,0
Loyal Customer,37,Personal Travel,Eco,2668,4,4,3,4,4,4,4,4,3,3,4,4,5,4,0,0.0,1
Loyal Customer,66,Personal Travel,Eco,1141,2,2,2,2,4,4,5,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,18,Personal Travel,Eco,1850,4,4,4,4,4,4,5,4,4,4,4,3,4,3,0,2.0,1
Loyal Customer,60,Personal Travel,Eco,2523,2,1,2,3,4,2,3,4,4,3,3,3,2,4,116,126.0,0
Loyal Customer,70,Personal Travel,Eco,1132,5,5,5,5,5,5,4,4,4,4,4,4,4,5,72,53.0,1
Loyal Customer,14,Personal Travel,Eco,2331,5,5,5,5,4,4,4,4,5,4,4,4,4,4,13,4.0,1
Loyal Customer,56,Personal Travel,Eco,1084,4,1,1,1,1,2,5,4,4,4,4,2,4,5,0,11.0,1
Loyal Customer,28,Personal Travel,Eco,2455,4,1,1,1,2,3,3,4,4,4,4,3,4,3,0,3.0,1
Loyal Customer,41,Personal Travel,Eco,2270,2,1,2,3,1,2,4,1,1,3,2,4,2,1,0,53.0,0
Loyal Customer,20,Personal Travel,Eco,2720,2,1,2,3,2,1,1,2,1,2,3,1,3,1,135,124.0,0
Loyal Customer,43,Personal Travel,Eco,1083,4,4,4,4,2,4,2,4,4,4,4,3,4,1,0,2.0,1
Loyal Customer,58,Personal Travel,Eco,2129,2,1,2,3,3,2,5,3,4,1,3,1,4,3,0,0.0,0
Loyal Customer,8,Personal Travel,Eco,1770,2,1,2,3,5,2,5,5,3,1,3,4,3,5,0,0.0,0
Loyal Customer,8,Personal Travel,Eco,2389,5,5,2,5,4,4,4,4,5,5,5,4,4,4,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2483,5,5,5,5,2,5,5,4,4,4,4,5,4,3,0,1.0,1
Loyal Customer,20,Personal Travel,Eco Plus,2346,2,2,2,2,3,4,4,4,4,4,4,3,4,4,4,18.0,1
Loyal Customer,11,Personal Travel,Eco Plus,2599,2,1,2,3,2,2,2,2,2,2,4,1,4,2,38,49.0,0
Loyal Customer,26,Personal Travel,Eco,2577,2,1,2,3,5,2,5,5,4,2,2,3,3,5,0,0.0,0
Loyal Customer,20,Personal Travel,Eco,2096,1,5,1,1,2,5,5,4,4,4,4,4,4,4,0,0.0,1
Loyal Customer,54,Personal Travel,Eco,1051,4,4,4,4,3,4,4,4,4,4,4,4,4,5,28,25.0,1
Loyal Customer,31,Personal Travel,Business,2415,2,1,2,3,1,2,1,1,4,4,3,2,2,1,0,0.0,0
Loyal Customer,43,Personal Travel,Eco,1020,1,1,1,1,4,5,5,4,4,4,4,3,4,3,14,5.0,1
Loyal Customer,49,Personal Travel,Eco,2723,2,1,2,3,3,2,3,3,3,2,2,2,2,3,0,0.0,0
Loyal Customer,23,Personal Travel,Eco Plus,2912,2,2,2,2,4,4,4,4,3,2,4,4,5,4,18,16.0,1
Loyal Customer,64,Personal Travel,Eco,2918,2,1,2,3,1,2,1,1,3,3,4,1,4,1,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,2170,4,5,4,4,2,4,5,4,4,4,4,4,4,4,0,30.0,1
Loyal Customer,70,Personal Travel,Eco,976,3,3,2,3,4,4,4,4,5,4,2,1,4,4,0,0.0,1
Loyal Customer,30,Personal Travel,Eco Plus,2134,1,1,1,1,5,1,2,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,67,Personal Travel,Eco,988,1,1,1,1,3,5,4,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,47,Personal Travel,Eco,2381,2,1,2,3,1,2,1,1,3,3,4,3,4,1,0,0.0,0
Loyal Customer,37,Personal Travel,Eco,2409,1,1,4,1,5,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,57,Personal Travel,Business,991,4,4,5,4,4,4,4,4,5,2,4,5,4,4,0,0.0,1
Loyal Customer,64,Personal Travel,Eco,2239,2,1,2,3,1,2,1,1,3,2,4,2,3,1,0,0.0,0
Loyal Customer,7,Personal Travel,Eco,2413,2,1,2,3,4,2,4,4,3,2,3,2,4,4,1,0.0,0
Loyal Customer,21,Personal Travel,Business,2258,5,5,3,5,4,4,4,4,5,5,5,3,5,4,0,0.0,1
Loyal Customer,65,Personal Travel,Eco,947,2,2,2,2,3,5,5,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,2086,3,3,3,3,5,5,5,4,4,4,4,3,4,5,30,46.0,1
Loyal Customer,19,Personal Travel,Eco,1898,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,0.0,1
Loyal Customer,20,Personal Travel,Eco,2211,3,3,3,3,5,2,1,4,4,4,4,2,4,2,19,8.0,1
Loyal Customer,69,Personal Travel,Eco,934,4,4,4,4,4,4,4,4,4,2,2,2,2,4,0,0.0,1
Loyal Customer,64,Personal Travel,Eco,962,2,2,1,2,2,5,4,4,4,4,4,3,4,3,44,47.0,1
Loyal Customer,40,Personal Travel,Business,949,1,1,1,1,4,3,3,4,4,4,4,2,4,4,6,0.0,1
Loyal Customer,54,Personal Travel,Eco,2059,2,1,2,3,4,2,4,4,1,4,4,4,4,4,3,0.0,0
Loyal Customer,70,Personal Travel,Eco Plus,2108,2,1,2,3,3,2,3,3,3,1,3,4,3,3,0,0.0,0
Loyal Customer,50,Personal Travel,Eco,926,3,3,3,3,3,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,10,Personal Travel,Eco,2671,2,1,2,3,2,2,4,2,1,3,4,1,3,2,0,0.0,0
Loyal Customer,22,Personal Travel,Business,2125,2,1,2,3,3,2,3,3,3,3,4,2,3,3,3,0.0,0
Loyal Customer,34,Personal Travel,Eco Plus,2060,3,3,3,3,3,2,3,4,4,4,4,3,4,4,94,67.0,1
Loyal Customer,54,Personal Travel,Eco,2365,2,1,2,3,3,2,3,3,2,1,3,1,4,3,0,0.0,0
Loyal Customer,27,Personal Travel,Eco,2329,2,1,2,3,2,2,3,2,2,2,2,4,3,2,0,0.0,0
Loyal Customer,10,Personal Travel,Eco,2172,2,1,2,3,4,2,4,4,2,3,3,1,4,4,55,61.0,0
Loyal Customer,19,Personal Travel,Eco,1876,2,1,2,3,3,2,3,3,1,4,3,3,3,3,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,2286,2,1,2,3,1,2,1,1,4,3,3,2,2,1,5,0.0,0
Loyal Customer,62,Personal Travel,Eco,1903,2,1,2,3,1,2,1,1,2,1,2,4,3,1,7,10.0,0
Loyal Customer,14,Personal Travel,Eco Plus,2079,3,3,3,3,3,3,5,4,4,4,4,1,4,4,8,9.0,1
Loyal Customer,29,Personal Travel,Eco,2020,5,5,5,5,2,5,5,4,4,4,4,4,4,3,42,43.0,1
Loyal Customer,8,Personal Travel,Business,2104,2,1,2,3,3,2,3,3,4,5,4,3,3,3,10,35.0,0
Loyal Customer,47,Personal Travel,Eco,885,4,2,2,2,3,3,2,4,4,4,4,5,4,3,0,3.0,1
Loyal Customer,19,Personal Travel,Eco,2055,4,3,3,3,3,4,3,4,4,4,4,3,4,1,34,30.0,1
Loyal Customer,49,Personal Travel,Eco,864,4,4,4,4,1,4,2,4,4,4,4,4,4,3,7,0.0,1
Loyal Customer,18,Personal Travel,Eco,2334,1,1,1,1,5,5,5,4,4,4,4,4,4,5,15,21.0,1
Loyal Customer,30,Personal Travel,Business,1713,5,5,5,5,3,5,5,4,4,4,4,4,4,5,15,14.0,1
Loyal Customer,47,Personal Travel,Eco,859,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,69,Personal Travel,Eco,874,2,2,2,2,4,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,27,Personal Travel,Eco,1606,1,1,1,1,4,5,4,4,4,4,4,5,4,3,4,0.0,1
Loyal Customer,8,Personal Travel,Eco,2017,2,1,2,3,3,2,3,3,2,3,3,1,2,3,0,0.0,0
Loyal Customer,7,Personal Travel,Eco,1831,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,12.0,1
Loyal Customer,51,Personal Travel,Eco,1832,2,1,2,3,1,2,1,1,4,4,4,2,3,1,29,17.0,0
Loyal Customer,39,Personal Travel,Eco,2358,2,1,2,3,3,2,3,3,2,2,4,2,4,3,0,0.0,0
Loyal Customer,40,Personal Travel,Eco,2245,4,4,4,4,4,4,4,4,3,2,5,4,4,4,0,0.0,1
Loyal Customer,60,Personal Travel,Eco,1869,2,1,2,3,1,2,1,1,3,5,3,4,3,1,1,0.0,0
Loyal Customer,45,Personal Travel,Eco,2064,2,1,2,3,2,2,2,2,2,3,4,2,4,2,0,0.0,0
Loyal Customer,47,Personal Travel,Eco,787,5,5,5,5,2,5,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,55,Personal Travel,Eco,790,1,1,1,1,4,4,4,4,4,2,5,4,5,4,51,68.0,1
Loyal Customer,26,Personal Travel,Eco Plus,1926,2,1,2,3,3,2,3,3,3,5,3,4,4,3,0,0.0,0
Loyal Customer,54,Personal Travel,Eco,2324,2,1,2,3,4,2,4,4,3,2,3,1,3,4,0,0.0,0
Loyal Customer,53,Personal Travel,Eco,1996,2,1,2,3,1,2,1,1,1,5,3,4,3,1,0,22.0,0
Loyal Customer,21,Personal Travel,Eco Plus,2141,1,1,1,1,5,4,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,51,Personal Travel,Eco,2063,2,1,2,3,5,2,5,5,3,5,4,4,3,5,22,7.0,0
Loyal Customer,61,Personal Travel,Eco,800,2,2,2,2,3,4,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,64,Personal Travel,Eco,2329,2,1,2,3,3,2,3,3,3,3,3,3,3,3,0,0.0,0
Loyal Customer,64,Personal Travel,Eco,2597,2,1,2,3,2,1,1,3,3,1,3,1,2,1,132,137.0,0
Loyal Customer,62,Personal Travel,Eco,2293,2,1,2,3,5,2,5,5,3,1,3,3,2,5,1,0.0,0
Loyal Customer,59,Personal Travel,Eco,2630,2,1,2,3,2,4,2,2,1,4,3,2,1,2,288,279.0,0
Loyal Customer,47,Personal Travel,Eco,770,5,5,5,5,4,4,4,4,5,5,4,4,4,4,18,0.0,1
Loyal Customer,13,Personal Travel,Eco,2235,2,1,2,3,1,2,1,1,3,5,3,2,3,1,4,0.0,0
Loyal Customer,63,Personal Travel,Eco,2092,2,1,2,3,2,2,2,2,1,3,4,1,3,2,7,32.0,0
Loyal Customer,41,Personal Travel,Eco,1620,1,1,1,1,4,4,4,4,3,4,5,3,4,4,0,0.0,1
Loyal Customer,30,Personal Travel,Eco,2396,5,5,2,5,5,5,5,4,4,4,4,3,4,4,21,38.0,1
Loyal Customer,30,Personal Travel,Eco,2225,2,1,2,3,4,2,4,4,1,1,3,4,3,4,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,1722,2,1,2,3,4,2,4,4,3,3,3,4,3,4,0,0.0,0
Loyal Customer,53,Personal Travel,Eco,2392,2,1,2,3,1,2,1,1,1,3,2,1,2,1,0,6.0,0
Loyal Customer,29,Personal Travel,Eco Plus,2480,2,1,2,3,1,2,1,1,4,4,4,4,4,1,15,5.0,0
Loyal Customer,69,Personal Travel,Eco,702,3,3,3,3,2,5,4,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,46,Personal Travel,Eco,2034,2,1,2,3,1,2,4,1,4,5,4,1,3,1,5,1.0,0
Loyal Customer,19,Personal Travel,Eco,2333,1,1,1,1,5,4,5,4,4,4,4,4,4,3,5,17.0,1
Loyal Customer,8,Personal Travel,Eco,1960,4,4,4,4,4,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,52,Personal Travel,Eco,2562,2,1,2,3,5,2,5,5,1,2,4,2,3,5,2,0.0,0
Loyal Customer,20,Personal Travel,Eco,2396,2,2,2,2,3,5,5,4,4,4,4,5,4,3,48,36.0,1
Loyal Customer,28,Personal Travel,Eco,2556,5,5,5,5,4,4,4,4,3,4,4,5,5,4,0,0.0,1
Loyal Customer,13,Personal Travel,Eco,2171,2,1,2,3,1,2,1,1,4,3,2,3,2,1,16,5.0,0
Loyal Customer,12,Personal Travel,Eco,2081,4,3,3,3,1,5,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,31,Personal Travel,Eco Plus,1729,2,1,2,3,4,2,4,4,4,5,4,2,4,4,0,0.0,0
Loyal Customer,56,Personal Travel,Eco,1994,2,1,2,3,2,2,2,2,1,2,2,1,2,2,0,0.0,0
Loyal Customer,59,Personal Travel,Business,687,2,1,2,3,4,3,3,3,3,2,3,2,3,1,0,11.0,0
Loyal Customer,27,Personal Travel,Eco,1741,2,1,2,3,1,2,1,1,2,5,2,3,3,1,0,0.0,0
Loyal Customer,12,Personal Travel,Eco,1963,2,1,2,3,3,2,3,3,3,5,4,2,4,3,0,0.0,0
Loyal Customer,60,Personal Travel,Eco,631,5,5,1,5,5,4,4,4,4,4,4,5,4,3,16,4.0,1
Loyal Customer,40,Personal Travel,Eco,1882,2,1,2,3,5,2,5,5,4,2,3,4,3,5,0,0.0,0
Loyal Customer,29,Personal Travel,Eco,2230,2,1,2,3,3,2,3,3,1,4,2,1,3,3,4,0.0,0
Loyal Customer,37,Personal Travel,Eco,1456,2,1,2,3,2,2,2,2,3,2,3,2,3,2,0,0.0,0
Loyal Customer,25,Personal Travel,Eco,1665,2,1,2,3,4,2,4,4,2,1,2,2,2,4,0,5.0,0
Loyal Customer,51,Personal Travel,Business,609,2,1,2,3,1,3,3,1,1,2,1,1,1,4,0,0.0,0
Loyal Customer,22,Personal Travel,Business,1429,4,4,4,4,4,4,4,4,5,4,1,4,3,4,0,0.0,1
Loyal Customer,45,Personal Travel,Eco Plus,2294,2,1,2,3,5,2,5,5,1,5,3,3,3,5,0,0.0,0
Loyal Customer,66,Personal Travel,Eco,1917,2,1,2,3,5,2,5,5,4,1,4,1,4,5,0,0.0,0
Loyal Customer,39,Personal Travel,Eco,1878,5,5,5,5,2,5,4,4,4,4,4,5,4,3,7,7.0,1
Loyal Customer,8,Personal Travel,Eco,1714,2,1,2,3,2,2,2,2,3,3,4,1,3,2,0,0.0,0
Loyal Customer,47,Personal Travel,Eco,2141,2,1,2,3,5,2,5,5,3,5,3,4,2,5,0,0.0,0
Loyal Customer,47,Personal Travel,Eco Plus,1764,2,1,2,3,1,2,1,1,3,1,4,4,4,1,45,46.0,0
Loyal Customer,49,Personal Travel,Eco Plus,2288,2,1,2,3,4,2,4,4,2,2,3,4,3,4,0,0.0,0
Loyal Customer,55,Personal Travel,Eco,2299,2,1,2,3,3,2,4,3,3,5,3,1,3,3,1,0.0,0
Loyal Customer,13,Personal Travel,Eco,2165,1,1,1,1,3,5,4,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,27,Personal Travel,Eco,2259,2,1,2,3,3,2,3,3,3,5,2,2,3,3,69,67.0,0
Loyal Customer,21,Personal Travel,Eco,1993,2,2,3,2,5,5,4,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,53,Personal Travel,Eco,2068,2,1,2,3,4,2,4,4,4,4,4,1,4,4,52,43.0,0
Loyal Customer,22,Personal Travel,Eco,1856,2,1,2,3,3,2,3,3,4,5,3,2,4,3,0,0.0,0
Loyal Customer,43,Personal Travel,Eco,1679,2,1,2,3,3,2,3,3,4,3,3,3,3,3,8,0.0,0
Loyal Customer,54,Personal Travel,Eco,588,4,4,4,4,3,4,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,68,Personal Travel,Eco,596,2,2,2,2,3,5,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,21,Personal Travel,Eco,1383,1,1,1,1,2,5,4,4,4,4,4,4,4,5,7,0.0,1
Loyal Customer,61,Personal Travel,Eco,1809,2,1,2,3,2,2,2,2,1,4,3,1,3,2,0,0.0,0
Loyal Customer,24,Personal Travel,Eco,1546,2,1,2,3,5,2,5,5,1,1,3,4,3,5,15,6.0,0
Loyal Customer,49,Personal Travel,Eco Plus,578,1,1,1,1,5,5,4,4,4,4,4,4,4,3,6,0.0,1
Loyal Customer,68,Personal Travel,Eco,578,1,4,1,1,5,5,5,4,4,4,4,4,4,3,42,37.0,1
Loyal Customer,23,Personal Travel,Eco,1709,1,1,3,1,4,4,5,4,4,4,4,4,4,5,0,0.0,1
Loyal Customer,59,Personal Travel,Eco Plus,563,2,2,2,2,2,5,5,4,4,4,4,5,4,5,4,0.0,1
Loyal Customer,33,Personal Travel,Business,1265,2,1,2,3,1,2,1,1,2,5,3,2,2,1,0,0.0,0
Loyal Customer,22,Personal Travel,Eco Plus,1382,2,1,2,3,1,2,1,1,4,3,4,2,3,1,0,0.0,0
Loyal Customer,28,Personal Travel,Eco,2223,2,1,2,3,3,2,3,3,3,2,2,1,2,3,0,10.0,0
Loyal Customer,62,Personal Travel,Eco Plus,562,4,5,4,4,2,5,5,4,4,4,4,5,4,5,0,0.0,1
Loyal Customer,32,Personal Travel,Eco Plus,2075,5,5,3,5,5,5,4,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,45,Personal Travel,Business,567,2,1,2,3,1,3,2,4,4,2,4,2,4,1,12,10.0,0
Loyal Customer,55,Personal Travel,Eco,2074,2,1,2,3,5,2,5,5,1,3,2,1,2,5,40,46.0,0
Loyal Customer,19,Personal Travel,Eco,2384,2,1,2,3,4,2,4,4,4,2,4,2,4,4,15,16.0,0
Loyal Customer,19,Personal Travel,Eco,2195,2,1,2,3,2,4,4,1,4,3,4,4,4,4,156,162.0,0
Loyal Customer,18,Personal Travel,Eco,2476,1,1,1,1,2,5,5,4,4,4,4,5,4,3,25,11.0,1
Loyal Customer,18,Personal Travel,Eco,1822,2,1,2,3,1,2,1,1,4,2,3,2,3,1,0,6.0,0
Loyal Customer,41,Personal Travel,Eco Plus,2169,2,1,2,3,2,4,4,3,3,3,3,4,3,4,190,182.0,0
Loyal Customer,32,Personal Travel,Eco,2268,2,1,2,3,4,2,4,4,4,3,3,3,4,4,5,10.0,0
Loyal Customer,52,Personal Travel,Eco,2143,2,1,2,3,2,2,2,2,2,2,2,1,3,2,3,14.0,0
Loyal Customer,45,Personal Travel,Eco,520,1,1,1,1,5,5,4,4,4,4,4,4,4,3,10,7.0,1
Loyal Customer,21,Personal Travel,Eco,1313,4,4,4,4,3,3,4,4,4,4,4,5,4,5,0,11.0,1
Loyal Customer,56,Personal Travel,Eco,512,1,1,1,1,2,1,1,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,51,Personal Travel,Eco,2269,2,1,2,3,2,2,2,1,3,2,2,2,1,2,318,317.0,0
Loyal Customer,29,Personal Travel,Eco,1927,4,4,2,4,4,5,5,4,4,4,4,5,4,4,0,0.0,1
Loyal Customer,43,Personal Travel,Eco,488,1,1,1,1,4,5,4,4,4,4,4,4,4,5,51,66.0,1
Loyal Customer,55,Personal Travel,Eco,2097,2,1,2,3,3,2,3,3,1,1,2,1,2,3,0,0.0,0
Loyal Customer,41,Personal Travel,Eco,1661,5,5,5,5,4,4,5,4,4,4,4,4,4,5,14,0.0,1
Loyal Customer,37,Personal Travel,Eco,1616,2,1,2,3,1,2,1,1,4,4,3,1,3,1,55,54.0,0
Loyal Customer,25,Personal Travel,Eco Plus,1503,4,1,1,1,5,3,4,4,4,4,4,2,4,4,0,0.0,1
Loyal Customer,50,Personal Travel,Eco,498,4,1,4,1,2,4,3,4,4,4,4,1,4,1,0,0.0,1
Loyal Customer,38,Personal Travel,Eco,1899,2,1,2,3,2,2,2,2,4,2,3,1,3,2,0,0.0,0
Loyal Customer,14,Personal Travel,Eco,2022,4,4,4,4,2,1,2,4,4,4,4,1,4,3,0,6.0,1
Loyal Customer,51,Personal Travel,Eco,486,4,2,2,2,4,5,3,4,4,4,4,5,4,2,0,0.0,1
Loyal Customer,8,Personal Travel,Eco,2203,2,1,2,3,2,2,2,2,4,2,3,4,3,2,1,0.0,0
Loyal Customer,65,Personal Travel,Eco,1629,2,1,2,3,5,2,5,5,2,4,3,3,3,5,11,28.0,0
Loyal Customer,64,Personal Travel,Eco,1153,2,1,2,3,3,2,3,3,1,5,2,3,2,3,0,0.0,0
Loyal Customer,32,Personal Travel,Eco,1478,2,1,2,3,3,2,4,3,2,2,3,1,3,3,0,0.0,0
Loyal Customer,56,Personal Travel,Eco,1594,2,1,2,3,3,2,3,3,1,4,3,3,2,3,35,29.0,0
Loyal Customer,44,Personal Travel,Eco,1691,2,1,2,3,1,2,1,1,2,3,2,1,2,1,0,0.0,0
Loyal Customer,21,Personal Travel,Eco Plus,1694,4,4,4,4,3,5,4,4,4,4,4,4,4,3,0,0.0,1
Loyal Customer,29,Personal Travel,Eco,1739,2,1,2,3,3,2,5,3,3,2,2,2,4,3,0,3.0,0
Loyal Customer,20,Personal Travel,Eco,1648,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,0.0,1
Loyal Customer,14,Personal Travel,Eco,1829,3,3,3,3,5,4,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,12,Personal Travel,Eco,1253,3,3,3,3,3,5,4,4,4,4,4,5,4,4,19,17.0,1
Loyal Customer,33,Personal Travel,Eco,1870,1,1,1,1,4,4,4,4,5,3,5,5,4,4,0,0.0,1
Loyal Customer,34,Personal Travel,Eco Plus,1846,1,1,1,1,5,5,4,4,4,4,4,3,4,5,1,0.0,1
Loyal Customer,14,Personal Travel,Eco,1874,1,1,1,1,5,5,5,4,4,4,4,3,4,3,15,28.0,1
Loyal Customer,54,Personal Travel,Eco,1639,2,1,2,3,4,2,4,4,4,4,4,4,4,4,6,11.0,0
Loyal Customer,34,Personal Travel,Eco,2140,2,2,2,2,3,5,5,4,4,4,4,5,4,3,0,0.0,1
Loyal Customer,40,Personal Travel,Eco Plus,1366,2,1,2,3,1,2,2,1,1,4,4,2,3,1,6,7.0,0
Loyal Customer,62,Personal Travel,Eco,1927,2,1,2,3,2,3,3,2,1,3,4,3,2,3,249,288.0,0
Loyal Customer,47,Personal Travel,Eco,2025,2,1,2,3,2,2,4,2,2,3,3,3,4,2,0,0.0,0
Loyal Customer,63,Personal Travel,Eco,422,2,2,2,2,3,4,5,4,4,4,4,4,4,5,14,8.0,1
Loyal Customer,34,Personal Travel,Eco,1392,2,1,2,3,2,2,2,2,2,5,3,1,4,2,2,0.0,0
Loyal Customer,39,Personal Travel,Eco,1584,2,1,2,3,3,2,3,3,2,3,4,3,4,3,10,5.0,0
Loyal Customer,23,Personal Travel,Eco Plus,1438,1,1,1,1,5,4,5,4,4,4,4,5,4,3,0,1.0,1
Loyal Customer,13,Personal Travel,Eco,1605,1,1,1,1,4,4,4,4,1,3,4,5,4,4,16,12.0,1
Loyal Customer,21,Personal Travel,Eco,1737,1,1,4,1,2,5,5,4,4,4,4,3,4,3,0,12.0,1
